"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.968896333E0,-1.531077339E-1,1.884753487E0,4.552115858E-1,1.944982075E0
2.978830333E0,2.111948512E-2,2.133706879E0,8.221074110E-1,2.286703232E0
2.988765333E0,2.632137282E-1,2.461715212E0,9.932510278E-1,2.667558969E0
2.998699333E0,3.508975509E-1,2.810188215E0,9.791431582E-1,2.996499327E0
3.008634333E0,6.755574757E-1,2.681612620E0,6.428007889E-1,2.839122576E0
3.018569333E0,1.071314280E0,2.107768046E0,4.598764944E-1,2.408710612E0
3.028503333E0,1.850395686E0,7.175024772E-1,-1.625523028E-1,1.991280304E0
3.038438333E0,1.836033609E0,-3.082438084E0,-2.902796416E0,4.615048319E0
3.048372333E0,1.568491333E0,-5.752443981E0,-2.455524472E0,6.448284830E0
3.058307333E0,2.029717657E-1,-6.147491811E0,-3.834030998E-1,6.162779490E0
3.068241333E0,-1.514955103E0,-4.392618433E0,1.902621116E0,5.020971297E0
3.078176333E0,-1.260644492E0,-2.930765988E0,2.263592834E0,3.911836695E0
3.088110333E0,-5.781772519E-1,-2.035133348E0,1.506640070E0,2.597310336E0
3.098045333E0,-6.155824386E-1,-1.558543172E0,7.583414778E-1,1.839315187E0
3.107980333E0,-1.050645104E0,-1.659640946E0,8.819048390E-1,2.153141739E0
3.117914333E0,8.519923110E-2,-8.961243904E-1,-8.380051133E-1,1.229857879E0
3.127849333E0,-4.714125027E-1,-5.613063902E-1,-2.681921938E-1,7.805265301E-1
3.137783333E0,-2.442046202E0,-1.353293039E0,4.675181328E0,5.445393664E0
