Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.718651792,2.208993874,-12.70630835,-0.2137718836,12.89866753
2.728666792,1.523180674,-10.5672191,0.005337320175,10.67643327
2.738681792,0.9554265592,-9.152293489,0.4782846987,9.214449103
2.748696792,0.4679921374,-8.557041673,0.7466964555,8.602298206
2.758711792,0.08760123074,-8.529438137,0.8807204854,8.575235127
2.768725792,-0.2513922662,-8.692650883,0.8306472695,8.735865861
2.778740792,-0.4490892586,-8.846222155,0.7241554391,8.887166516
2.788755792,-0.5260470585,-9.053971973,0.505999368,9.083345714
2.798770792,-0.5101245421,-9.210969713,0.1017240107,9.225645662
2.808785792,-0.3765177841,-9.247775012,-0.3016836198,9.260352117
2.818800667,-0.3295342369,-9.268088239,-0.4728409775,9.285991117
2.828814667,-0.2790591345,-9.211873108,-0.3420538565,9.222444416
2.838829667,-0.1440179813,-8.933769591,0.1733513061,8.936611828
2.848844667,0.1060511696,-8.241086791,0.2268017642,8.244889167
2.858859667,0.4281513661,-7.426524042,0.02590674676,7.438900732
2.868874667,0.9739949041,-6.638245697,0.7960165501,6.75637583
2.878889667,2.407229395,-5.224422281,1.01240329,5.840744983
2.888903667,3.693912415,-3.158644845,1.681004333,5.14274263
2.898918667,3.915029845,-0.2505654699,3.635485282,5.348550736
2.908933667,3.767619199,4.756758465,3.645806787,7.079096881
2.918948667,1.124884789,13.80462361,1.011696947,13.88727941
2.928963667,-6.101567779,28.56463079,-4.069886627,29.49120613
2.938977667,-9.653729653,36.40722048,-6.209820206,38.17384008
2.948992667,-4.291754547,27.61324203,-4.936456851,28.37743644
2.959007667,-0.9594461545,19.18161085,-3.937348959,19.60503631
2.969022667,-0.8686520516,17.94177894,-4.070124024,18.41814045
2.979037667,-2.386983995,18.64295131,-4.826187719,19.4048812
2.989052667,-3.167609797,18.88571718,-4.678488221,19.71274505
2.999066667,-3.030308695,16.21772741,-3.565687069,16.87932396
3.009081667,-2.632980451,12.55492393,-2.017349042,12.98569976
3.019096667,-1.936671645,10.11925924,-0.8999436454,10.34214693
3.029111667,-1.264756254,8.060351694,0.0956639564,8.159536102
3.039126667,-0.4733355423,5.48421992,0.8878517497,5.575750658
