Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
29.73551404,1.017873434,-5.380790861,0.133182323,5.477838456
29.74544904,0.137259587,-4.842934145,-0.641429032,4.88715485
29.75538304,-1.022672755,-4.150464767,-0.673268291,4.327297949
29.76531804,-1.926146218,-3.715114419,-0.163475286,4.187939657
29.77525204,-2.383425087,-3.379947925,0.050774809,4.136102175
29.78518704,-2.412212977,-2.948218172,0.521187986,3.844788518
29.79512104,-2.103341703,-2.384255392,1.11702752,3.369936287
29.80505604,-1.324978774,-1.844041078,1.251971902,2.59296932
29.81499004,0.227677714,-1.45725244,1.154125764,1.872812883
29.82492504,1.577662691,-1.608463776,0.869227783,2.414897974
29.83485904,2.59402016,-2.052480868,0.427423826,3.335312494
29.84479404,3.226548561,-2.275013616,-0.172686989,3.9517241
29.85472804,3.014189383,-2.394143618,-0.364527118,3.866541261
29.86466304,1.29966267,-2.629614501,0.167453713,2.938032713
29.87459804,-0.749383543,-2.797807905,1.822530341,3.422122384
29.88453204,-1.399514987,-2.960494401,3.814351609,5.027170923
29.89446604,-0.729433136,-3.067663339,4.022220125,5.110859595
29.90440104,0.146311954,-2.688073794,2.934875411,3.982542101
29.91433604,0.480203207,-1.635719987,2.059781262,2.673737804
29.92427004,1.743619827,0.71878828,2.554098003,3.174946189
29.93420504,3.509101224,3.332304227,2.644660556,5.514732298
29.94413904,5.118086572,4.709022381,2.393634911,7.355215159
29.95407404,6.046547819,5.576752108,3.373775604,8.89062801
29.96400804,5.58209237,6.394167713,5.650432287,10.19669167
29.97394304,3.642935512,6.65464012,7.174114945,10.44141463
29.98387704,2.950781007,6.243365098,5.440420182,8.791182403
29.99381204,4.142523956,5.806053008,1.946683102,7.393262565
30.00374604,2.375035795,5.27710394,-0.076502631,5.78744103
30.01368104,0.582614521,5.039029877,-0.711448197,5.122247585
30.02361504,-0.065019869,3.750947911,-1.851574631,4.183559062
30.03355004,-0.045322646,3.173402048,-2.634447809,4.124663618
30.04348404,-0.908560541,3.139394057,-2.122043438,3.896709594
30.05341904,-2.400677589,3.844746605,-1.189273378,4.686117851
30.06335304,-3.382894629,5.326926895,-0.268267915,6.316018833
30.07328804,-2.439245532,7.034378185,-0.774696432,7.485489281
30.08322204,-0.801616428,8.179567065,-1.821186651,8.418113036
30.09315704,-0.229285113,9.542137882,-2.738529418,9.929980382
30.10309104,-0.142526192,11.32693848,-2.869775143,11.6856946
30.11302604,-0.997627961,12.20946225,-3.334747778,12.69593528
30.12296004,-2.835513383,10.81221744,-5.010049907,12.2492768
30.13289504,-3.28881176,8.472463453,-6.313801242,11.06630046
30.14282904,-4.020651025,5.955475681,-7.608220421,10.4651012
30.15276404,-3.05484595,3.866630394,-8.112473774,9.491846244
30.16269804,-2.549522849,1.622025808,-6.642403067,7.297434686
30.17263304,-3.452208693,-0.460134941,-4.079210597,5.363714023
30.18256704,-3.472342703,-2.17323815,-1.002196391,4.21717032
30.19250204,-2.515535324,-3.652693638,1.44502065,4.66456573
30.20243604,-1.056277507,-4.406910197,1.686011012,4.835205558
30.21237104,0.684093241,-4.503261201,0.383860352,4.571071404
30.22230504,2.426527399,-4.056004168,-1.618570688,4.995895926
30.23224004,3.857873604,-4.207963947,-3.94563271,6.939608549
30.24217404,4.79331058,-4.580749088,-5.185619574,8.417228694
30.25210904,4.483435047,-4.676177986,-4.996569151,8.181291687
