"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.997328000E0,1.022405830E0,-6.372276322E0,6.283757079E-1,6.484294506E0
2.007343000E0,4.314322461E0,-2.358466247E0,3.561623254E0,6.071317941E0
2.017359000E0,6.162641362E0,6.222864175E-1,-7.477200106E-2,6.194431354E0
2.027374000E0,3.706975387E0,-3.600797260E-1,-4.404985878E0,5.768468126E0
2.037389000E0,1.931308725E0,-2.645165171E0,-2.419180957E0,4.071767267E0
2.047404000E0,1.191117736E0,-5.613792465E0,-2.169383081E0,6.135116156E0
2.057420000E0,2.043689725E0,-5.955894341E0,-1.453925959E0,6.462448901E0
2.067435000E0,3.221249522E0,-3.789036673E0,-2.584002126E0,5.604490555E0
2.077450000E0,2.938671423E0,-1.462298588E0,-3.307923676E0,4.660092911E0
2.087465000E0,1.904440185E0,2.781286597E-1,-2.011003205E0,2.783591539E0
2.097481000E0,3.906995478E-1,1.921638892E0,8.820276305E-2,1.962937059E0
2.107496000E0,-1.328574520E0,2.323399910E0,2.485123955E0,3.652278531E0
2.117510750E0,-2.471127475E0,2.758538005E0,3.643948542E0,5.195610060E0
2.127526750E0,-2.918705813E0,2.833561290E0,2.515376279E0,4.782784862E0
2.137541750E0,-2.632914962E0,2.183968960E0,1.278868801E0,3.652049702E0
2.147556750E0,-2.392905470E0,1.890228819E0,5.570940560E-1,3.099889573E0
2.157571750E0,-2.523750077E0,1.585763131E0,-6.876091719E-2,2.981390149E0
2.167587750E0,-3.003426705E0,8.908010852E-1,-2.261957368E-1,3.140901632E0
2.177602750E0,-2.853013807E0,1.002628500E0,7.458991876E-1,3.114693771E0
2.187617750E0,-1.683805735E0,6.377020168E-1,8.680165324E-1,1.998829236E0
2.197632750E0,-5.306573322E-1,4.037648588E-1,2.072247380E-1,6.982588041E-1
2.207648750E0,1.018049946E-1,4.739753008E-3,-4.343213846E-1,4.461185799E-1
2.217663750E0,2.740382400E-1,-1.552660289E0,-1.077919003E0,1.909911073E0
2.227678750E0,6.258035177E-1,-2.979590238E0,-1.573010646E0,3.426944780E0
2.237693750E0,8.880268738E-1,-4.150268885E0,-1.595782335E0,4.534296507E0
2.247709750E0,4.454318252E-1,-6.532912200E0,-3.338647286E0,7.350096396E0
2.257724750E0,-1.052247387E-1,-6.833411722E0,-3.163880442E0,7.531050887E0
2.267739750E0,-2.510238916E-1,-7.887572318E0,-2.317227005E0,8.224740182E0
2.277754750E0,4.411374839E-1,-8.652962322E0,-1.919075034E0,8.874187750E0
2.287770750E0,1.994730842E0,-9.825921968E0,-1.713689830E0,1.017174648E1
2.297785750E0,3.763748343E0,-9.987049012E0,-1.701599981E0,1.080751554E1
2.307800750E0,5.033739316E0,-5.553815820E0,-8.415026253E-1,7.542647303E0
2.317815750E0,4.629178652E0,-3.695439708E0,2.149493484E-1,5.927206158E0
2.327831750E0,3.714796915E0,-5.959517276E0,9.709564716E-1,7.089310175E0
2.337846750E0,3.532932136E0,-1.558727360E-1,2.738481470E0,4.472715791E0
2.347861750E0,3.874980803E0,2.505592718E0,5.359288895E0,7.072160105E0
2.357876750E0,3.205349481E0,7.843182011E0,4.794349630E0,9.735273891E0
2.367892750E0,-1.737523959E0,7.950270842E0,4.717062303E0,9.406193318E0
2.377907750E0,-6.703253286E0,5.158412479E0,2.100473059E0,8.715205735E0
2.387922750E0,-1.061539548E1,3.851919385E0,-6.286119354E-1,1.131013073E1
2.397937750E0,-1.160114249E1,2.685758881E0,-2.184447262E0,1.210667657E1
2.407953750E0,-9.283700890E0,1.479879996E0,-3.181046113E0,9.924525248E0
2.417968750E0,-5.255519528E0,1.097169791E0,-2.748632237E0,6.031521055E0
2.427983750E0,-2.344166589E0,4.144939148E-1,-7.791274524E-1,2.504787773E0
2.437999750E0,-8.128196937E-1,5.492301357E-1,8.146392741E-1,1.275134010E0
2.448014750E0,2.704327007E-1,2.135642892E-1,1.791477533E0,1.824317764E0
2.458029750E0,9.041032085E-1,-1.950017184E-1,3.753786149E0,3.866049500E0
2.468044750E0,7.094051068E-1,-3.352156109E-1,5.245191591E0,5.303551635E0
2.478060750E0,2.289331108E-1,3.957284456E-1,5.019200799E0,5.039978972E0
2.488075750E0,-1.281578401E0,4.803885269E-1,3.409398011E0,3.673855078E0
2.498090750E0,-2.655977842E0,4.973635787E-1,2.190093918E0,3.478232338E0
2.508105750E0,-3.259763085E0,1.104113944E0,7.732755589E-1,3.527474743E0
2.518121750E0,-3.525089558E0,1.735873436E0,-3.799369069E-1,3.947640438E0
2.528136750E0,-3.503785520E0,2.418590827E0,-9.266269024E-1,4.357147229E0
