"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.109260333E0,7.233835482E0,6.935483057E0,1.059164643E-1,1.002200176E1
2.119301333E0,7.667004819E0,7.612672491E0,-1.803635795E0,1.095394210E1
2.129343333E0,7.621364377E0,6.991000616E0,-1.991071801E0,1.053202979E1
2.139384333E0,6.337525150E0,6.790079176E0,-2.191039413E0,9.543063133E0
2.149425333E0,4.623230864E0,7.946567216E0,-1.698741131E0,9.349220051E0
2.159466333E0,3.171822131E0,8.860455447E0,2.801060419E-1,9.415231583E0
2.169508333E0,2.078529629E0,8.640829934E0,2.416356167E0,9.209940526E0
2.179549333E0,2.260319563E0,8.273383301E0,3.947655554E0,9.441498830E0
2.189590333E0,3.241997489E0,6.995805273E0,4.676120099E0,9.017645941E0
2.199632333E0,5.249736632E0,5.278631818E0,4.536676869E0,8.718091855E0
2.209673333E0,8.027055309E0,4.680561644E0,4.271075284E0,1.022660053E1
2.219714333E0,1.015374494E1,5.092183406E0,4.417624050E0,1.218787391E1
2.229755333E0,1.034988979E1,4.625200206E0,3.278909208E0,1.180101442E1
2.239797333E0,9.141012456E0,3.081696657E0,-1.047006966E0,9.703153435E0
2.249838333E0,5.185785050E0,-8.724770808E-1,-7.387310275E0,9.067851782E0
2.259879333E0,-2.025200683E0,-6.576680363E0,-1.107391425E1,1.303785793E1
2.269921333E0,-8.235174086E0,-1.052393801E1,-9.915979614E0,1.664025286E1
2.279962333E0,-1.108635713E1,-1.115257217E1,-1.017064808E1,1.872776716E1
2.290003333E0,-1.061081594E1,-9.944209971E0,-7.879599055E0,1.653979469E1
2.300044333E0,-6.756170588E0,-7.447921928E0,2.457578892E0,1.035167021E1
2.310086333E0,-4.150747188E0,-6.730196671E0,1.049506096E1,1.314041681E1
2.320127333E0,-5.471655423E0,-8.909061597E0,9.488511897E0,1.411886149E1
2.330168333E0,-9.786183706E0,-1.142978749E1,3.857051486E0,1.553339241E1
2.340210333E0,-1.989441217E1,-1.147502974E1,-1.513818989E1,2.750688525E1
2.350251333E0,-2.326257679E1,-1.154114538E1,-1.754645103E1,3.134044446E1
2.360292333E0,-1.527502994E1,-1.316310336E1,8.228295422E0,2.177839928E1
2.370333333E0,-1.502572338E1,-1.406269398E1,3.293593905E0,2.084177262E1
2.380375333E0,-8.150903429E0,-1.218855728E1,-2.584811965E0,1.488890218E1
2.390416333E0,-6.776815937E0,-1.236843284E1,1.502187416E0,1.418308613E1
2.400457333E0,-5.963112144E0,-1.364120095E1,4.548443806E0,1.556693325E1
2.410499333E0,-6.929925864E0,-1.360551188E1,4.985909092E0,1.606216410E1
2.420540333E0,-7.503952872E0,-1.153941226E1,5.007026896E0,1.464710423E1
2.430581333E0,-8.241968551E0,-7.987318801E0,4.838672694E0,1.245552330E1
2.440622333E0,-7.399210528E0,-5.757742728E0,3.536494260E0,1.002031484E1
2.450664333E0,-5.071879535E0,-5.731860613E0,1.929190571E0,7.893032646E0
2.460705333E0,-2.570981546E0,-1.032686112E0,8.918861823E-1,2.910643860E0
2.470746333E0,-2.023828341E0,2.683997115E0,-1.028923867E0,3.515452459E0
2.480788333E0,-2.351638454E0,2.185430764E0,-3.542046776E0,4.780419061E0
2.490829333E0,-8.886943334E-1,4.209691799E0,-5.779771528E0,7.205348124E0
2.500870333E0,8.604780096E-1,6.618142385E0,-6.743813667E0,9.487847691E0
2.510911333E0,2.455996050E0,7.448825322E0,-6.778638514E0,1.036662218E1
2.520953333E0,5.306728858E0,7.972015468E0,-5.715875494E0,1.115283078E1
2.530994333E0,8.550159500E0,8.301901342E0,-3.980613678E0,1.256471562E1
2.541035333E0,1.011009080E1,7.061644921E0,-2.205823659E0,1.252782595E1
2.551077333E0,1.086397232E1,4.995168158E0,-9.388556962E-1,1.199412562E1
2.561118333E0,1.109979871E1,4.485158806E0,-5.750466160E-1,1.198552709E1
2.571159333E0,8.230525550E0,8.233141009E0,-6.083219509E-1,1.165745329E1
2.581200333E0,3.216471469E0,1.263768308E1,-5.288594596E-1,1.305129935E1
2.591242333E0,2.086999905E-1,1.118367117E1,-1.559089887E-1,1.118670479E1
2.601283333E0,4.258410215E-1,7.954042881E0,1.797024786E0,8.165625317E0
2.611324333E0,3.034600258E0,7.138028854E0,5.064800895E0,9.263501646E0
2.621366333E0,5.545608668E0,7.927321690E0,7.378345324E0,1.216701214E1
2.631407333E0,5.752506546E0,6.934934004E0,7.379528216E0,1.164654790E1
2.641448333E0,5.640512486E0,6.497274005E0,5.941590883E0,1.045621599E1
2.651489333E0,5.078472270E0,6.579671214E0,4.366595399E0,9.388828962E0
2.661531333E0,3.949452111E0,6.466738091E0,3.128453917E0,8.197810526E0
2.671572333E0,3.958824613E0,7.234727182E0,1.802471906E0,8.441710413E0
2.681613333E0,4.644817615E0,8.183803373E0,5.210607357E-1,9.424461396E0
2.691655333E0,5.482062882E0,8.485633137E0,-4.518375961E-1,1.011252394E1
2.701696333E0,6.287690501E0,8.738939781E0,-4.253369915E-1,1.077427640E1
2.711737333E0,6.302029628E0,8.805664698E0,5.941238880E-1,1.084473565E1
2.721778333E0,6.470645201E0,8.321029923E0,4.449660945E-1,1.055020299E1
2.731820333E0,6.322149897E0,7.898841072E0,3.245347944E-1,1.012257835E1
2.741861333E0,4.924911523E0,6.847393584E0,9.157464767E-1,8.484111269E0
2.751902333E0,4.170538259E0,6.397263229E0,1.213475003E0,7.732456774E0
2.761944333E0,4.506342099E0,6.653608087E0,1.056148796E0,8.105126154E0
2.771985333E0,5.219379058E0,7.752225063E0,1.333645664E0,9.440207728E0
2.782026333E0,4.734802755E0,7.278183689E0,1.310795914E0,8.781144622E0
2.792067333E0,4.265105862E0,3.653889978E0,-2.319648921E0,6.076414330E0
